x,y,z,collapse_count,last_collapsed_at
11,21,27,1,61.34511783545998
11,21,28,0,
11,21,29,0,
11,21,30,0,
11,21,31,1,10.875499619224717
11,21,32,0,
11,21,33,3,62.837790425014006
11,21,34,0,
11,21,35,2,30.01450372599724
11,21,36,2,70.80338782780028
11,21,37,1,25.111465087045172
11,21,38,1,19.354606071501976
11,21,39,0,
11,21,40,0,
11,21,41,1,42.63375286908266
11,21,42,1,73.85994570541546
11,21,43,0,
11,21,44,2,58.871619414118626
11,21,45,1,50.947808215832694
11,21,46,0,
11,21,47,1,21.14965850057114
11,21,48,1,55.42291122084946
11,21,49,1,37.584480878311815
11,22,0,1,69.64508828637516
11,22,1,2,44.255050809499124
11,22,2,1,32.23019184369732
11,22,3,0,
11,22,4,0,
11,22,5,1,0.6602985792356956
11,22,6,1,60.35674008084461
11,22,7,0,
11,22,8,1,69.63816417543143
11,22,9,1,25.106183857946636
11,22,10,1,9.381468728572004
11,22,11,1,34.060590577023405
11,22,12,1,36.928334984175976
11,22,13,0,
11,22,14,0,
11,22,15,2,42.706934827649135
11,22,16,3,37.988073057082666
11,22,17,1,54.453383968066696
11,22,18,4,89.77457022993397
11,22,19,4,76.53586197865783
11,22,20,0,
11,22,21,4,84.65765953877597
11,22,22,0,
11,22,23,1,54.13477616055053
11,22,24,1,62.08953025998863
11,22,25,4,73.26353713543394
11,22,26,0,
11,22,27,0,
11,22,28,2,44.34306603560762
11,22,29,2,20.343317966986753
11,22,30,3,70.81160693793912
11,22,31,1,22.40074009131449
11,22,32,1,13.092124825198704
11,22,33,0,
11,22,34,0,
11,22,35,1,69.63397377903584
11,22,36,3,42.80595409801171
11,22,37,4,43.55903112033875
11,22,38,0,
11,22,39,1,94.87490532865978
11,22,40,0,
11,22,41,1,10.94795684313785
11,22,42,1,51.133844022278566
11,22,43,1,39.291753490505926
11,22,44,1,12.441575475486578
11,22,45,0,
11,22,46,0,
11,22,47,1,13.90996524730606
11,22,48,1,61.59243267214512
11,22,49,1,3.936004165269206
11,23,0,0,
11,23,1,0,
11,23,2,0,
11,23,3,1,29.791114333809837
11,23,4,0,
11,23,5,3,35.38039491521015
11,23,6,1,52.90888001654493
11,23,7,0,
11,23,8,0,
11,23,9,1,93.297925949921
11,23,10,2,48.68728973407777
11,23,11,1,11.181024642899438
11,23,12,1,16.55334908427565
11,23,13,2,53.54875322809506
11,23,14,1,20.129228637450563
11,23,15,1,2.038521458750714
11,23,16,0,
11,23,17,0,
11,23,18,0,
11,23,19,1,44.766558378997395
11,23,20,1,3.5177865724180566
11,23,21,1,29.743087435374537
11,23,22,2,14.852077950578396
11,23,23,2,39.319908482836134
11,23,24,1,33.7207433684766
11,23,25,1,17.097691375914167
11,23,26,2,39.85176522132352
11,23,27,1,66.92721768785623
11,23,28,2,49.23568867356642
11,23,29,2,43.438859471693036
11,23,30,2,66.09740287383966
11,23,31,2,41.642333897964306
11,23,32,0,
11,23,33,5,54.015001740739145
11,23,34,1,87.27592929179774
11,23,35,2,26.333846619722433
11,23,36,2,73.97783232521614
11,23,37,0,
11,23,38,0,
11,23,39,1,60.69873566121313
11,23,40,0,
11,23,41,4,46.826072449689704
11,23,42,0,
11,23,43,1,83.10280731629821
11,23,44,0,
11,23,45,1,13.416283651362495
11,23,46,3,75.81550396387685
11,23,47,1,4.305374387703028
11,23,48,0,
11,23,49,1,38.537341561414976
11,24,0,1,32.62150497830002
11,24,1,3,42.49618560364854
11,24,2,0,
11,24,3,0,
11,24,4,0,
11,24,5,2,45.03535607771325
11,24,6,1,64.83707474833399
11,24,7,0,
11,24,8,2,74.81029915498559
11,24,9,1,40.929852228846606
11,24,10,1,5.5288657524505425
11,24,11,0,
11,24,12,2,45.62308693423296
11,24,13,0,
11,24,14,1,42.773223538288605
11,24,15,2,80.85592807189694
11,24,16,0,
11,24,17,1,54.79958332951199
11,24,18,0,
11,24,19,3,47.1186449576455
11,24,20,2,50.527743792034066
11,24,21,1,12.257587440731536
11,24,22,2,89.988264866626
11,24,23,1,71.28533772086033
11,24,24,1,44.43269805689175
11,24,25,1,70.37722698813634
11,24,26,2,48.99481431985913
11,24,27,2,72.55900774139612
11,24,28,0,
11,24,29,2,38.08726238200882
11,24,30,1,9.304669735983085
11,24,31,2,33.08065497484513
11,24,32,0,
11,24,33,2,33.334552344725836
11,24,34,0,
11,24,35,0,
11,24,36,1,13.390926016527613
11,24,37,2,57.35710146810912
11,24,38,0,
11,24,39,2,59.737600122904496
11,24,40,0,
11,24,41,3,63.77442091471448
11,24,42,0,
11,24,43,1,2.8655550391138918
11,24,44,0,
11,24,45,2,72.45355708183332
11,24,46,0,
11,24,47,1,69.56661126360883
11,24,48,2,56.56326815580361
11,24,49,0,
11,25,0,0,
11,25,1,0,
11,25,2,0,
11,25,3,0,
11,25,4,1,34.02590979371959
11,25,5,1,14.372448705364079
11,25,6,0,
11,25,7,0,
11,25,8,2,71.67303289727886
11,25,9,0,
11,25,10,0,
11,25,11,1,18.050742835022294
11,25,12,0,
11,25,13,1,33.991602835605015
11,25,14,0,
11,25,15,1,45.39011705933856
11,25,16,0,
11,25,17,0,
11,25,18,2,57.83945906822847
11,25,19,0,
11,25,20,2,27.6850547970064
11,25,21,2,20.384519965856825
11,25,22,1,29.680995189285525
11,25,23,1,61.380053306395645
11,25,24,0,
11,25,25,2,91.6561898774826
11,25,26,0,
11,25,27,2,58.375496889483685
11,25,28,2,67.7097702755576
11,25,29,1,7.4302707829044765
11,25,30,1,5.5818237058533615
11,25,31,0,
11,25,32,3,74.71437610527225
11,25,33,1,31.012550371484622
11,25,34,0,
11,25,35,0,
11,25,36,2,85.73672145103913
11,25,37,0,
11,25,38,3,42.57949402413048
11,25,39,1,50.14322480016077
11,25,40,0,
11,25,41,6,93.27664058061049
11,25,42,3,70.55987030613751
11,25,43,1,48.21228602042095
11,25,44,0,
11,25,45,3,64.19693755062622
11,25,46,1,75.80531085367714
11,25,47,2,47.167271999794885
11,25,48,1,13.470021732978724
11,25,49,0,
11,26,0,1,41.43040915035237
11,26,1,4,40.22359681423542
11,26,2,1,27.835807936434026
11,26,3,1,46.56998679525839
11,26,4,1,12.474712495939265
11,26,5,2,67.24065819331643
11,26,6,0,
11,26,7,2,42.02814057367041
11,26,8,1,10.489168559930684
11,26,9,1,8.090548556370152
11,26,10,0,
11,26,11,0,
11,26,12,0,
11,26,13,1,14.390818682495507
11,26,14,1,42.14269056037913
11,26,15,3,72.79389428119356
11,26,16,0,
11,26,17,2,47.37077837722608
11,26,18,1,19.532571608058692
11,26,19,1,20.07900802483081
11,26,20,4,46.529513751293045
11,26,21,0,
11,26,22,0,
11,26,23,1,28.688287387756645
11,26,24,2,44.970076120775175
11,26,25,0,
11,26,26,2,3.7048426451794354
11,26,27,4,80.63031568035223
11,26,28,0,
11,26,29,2,46.82764074229556
11,26,30,3,44.80909451554715
11,26,31,0,
11,26,32,0,
11,26,33,1,74.29332610721079
11,26,34,1,78.80113251040609
11,26,35,0,
11,26,36,1,75.21039806180497
11,26,37,1,67.68336578696433
11,26,38,0,
11,26,39,2,28.44647624900214
11,26,40,1,2.8502234490789973
11,26,41,1,8.767941649181235
11,26,42,2,89.63471314849858
11,26,43,2,79.60258622890449
11,26,44,0,
11,26,45,1,33.71789408383886
11,26,46,1,42.674432081692174
11,26,47,0,
11,26,48,0,
11,26,49,0,
11,27,0,0,
11,27,1,2,67.13970764802852
11,27,2,1,72.7185326896881
11,27,3,1,27.137785239171915
11,27,4,1,6.072642292910239
11,27,5,1,9.583059750973211
11,27,6,1,89.9438023167625
11,27,7,0,
11,27,8,3,48.63905250328876
11,27,9,1,9.520196525502143
11,27,10,0,
11,27,11,1,34.8989021971249
11,27,12,1,46.379067100761866
11,27,13,1,85.00914384377806
11,27,14,0,
11,27,15,0,
11,27,16,1,25.529521486264645
11,27,17,1,39.330225144441485
11,27,18,1,4.5579304889658205
11,27,19,4,88.60048012509901
11,27,20,2,63.30455486508587
11,27,21,3,54.8388174589718
11,27,22,0,
11,27,23,3,37.336098917176734
11,27,24,2,38.92497998361832
11,27,25,3,86.17335255114259
11,27,26,2,31.37989558421929
11,27,27,4,37.70148057609687
11,27,28,0,
11,27,29,0,
11,27,30,1,18.126362206989647
11,27,31,2,39.17073858162272
11,27,32,1,35.37537005411029
11,27,33,1,53.37104167191584
11,27,34,1,40.81162828472423
11,27,35,1,36.62218587762528
11,27,36,2,46.86584863010099
11,27,37,2,57.56982712575004
11,27,38,0,
11,27,39,2,58.48012682987456
11,27,40,1,58.91584865674206
11,27,41,1,62.11002112250477
11,27,42,1,77.25025985816451
11,27,43,0,
11,27,44,0,
11,27,45,1,47.917657704981394
11,27,46,0,
11,27,47,0,
11,27,48,1,61.860877146834575
11,27,49,0,
11,28,0,1,21.48548672864073
11,28,1,0,
11,28,2,1,89.50150372671088
11,28,3,1,43.670841634108996
11,28,4,2,37.677989990965216
11,28,5,0,
11,28,6,2,63.610684357042906
11,28,7,1,58.05079411813949
11,28,8,0,
11,28,9,2,73.51441447638246
11,28,10,1,16.017774413709454
11,28,11,3,43.28423788102892
11,28,12,1,45.92838257149988
11,28,13,0,
11,28,14,0,
11,28,15,2,22.425106286569513
11,28,16,2,74.18169496126673
11,28,17,2,60.90808162372223
11,28,18,2,92.5800255496194
11,28,19,5,85.29803426053572
11,28,20,2,71.74333860817515
11,28,21,2,53.569851034597484
11,28,22,0,
11,28,23,0,
11,28,24,1,51.95198796423769
11,28,25,1,26.898401890290007
11,28,26,1,17.323063720933874
11,28,27,3,33.65438351596273
11,28,28,1,73.40128095536082
11,28,29,2,58.44556214517137
11,28,30,1,68.01641192723099
11,28,31,0,
11,28,32,3,45.12331456860036
11,28,33,2,44.041228250999154
11,28,34,1,38.542846564464234
11,28,35,0,
11,28,36,1,58.465383444411174
11,28,37,1,31.07804589231771
11,28,38,0,
11,28,39,1,33.97928719928164
11,28,40,2,75.09370485844263
11,28,41,0,
11,28,42,2,63.5471803290332
11,28,43,2,31.721503899501325
11,28,44,2,27.103854565860853
11,28,45,2,21.03409934585889
11,28,46,0,
11,28,47,0,
11,28,48,0,
11,28,49,0,
11,29,0,2,79.92194219152205
11,29,1,0,
11,29,2,2,45.77425317939738
11,29,3,0,
11,29,4,0,
11,29,5,0,
11,29,6,0,
11,29,7,0,
11,29,8,1,34.03670612966105
11,29,9,1,90.50214613391525
11,29,10,2,62.371323724516095
11,29,11,0,
11,29,12,2,57.64637795373791
11,29,13,4,70.0264705414751
11,29,14,3,33.76085864499177
11,29,15,0,
11,29,16,0,
11,29,17,0,
11,29,18,2,69.2682338360207
11,29,19,1,13.628381641507515
11,29,20,0,
11,29,21,3,56.48199632836409
11,29,22,3,83.72735558780042
11,29,23,1,4.723018369475525
11,29,24,0,
11,29,25,1,19.025065386996605
11,29,26,2,6.431586747061065
11,29,27,2,20.458132160351308
11,29,28,0,
11,29,29,2,51.22820475077986
11,29,30,3,78.35385819961992
11,29,31,0,
11,29,32,0,
11,29,33,0,
11,29,34,1,45.33098301444488
11,29,35,0,
11,29,36,2,30.86886881727896
11,29,37,0,
11,29,38,1,61.57997552740758
11,29,39,3,62.483540240816
11,29,40,0,
11,29,41,1,6.784470351940122
11,29,42,2,26.075954302142637
11,29,43,0,
11,29,44,3,93.81670580641979
11,29,45,3,88.20275594653582
11,29,46,1,69.62328597743607
11,29,47,2,50.29519222746175
11,29,48,2,41.23760075238663
11,29,49,1,15.346224984254498
11,30,0,1,1.746091886341834
11,30,1,2,20.96364307168555
11,30,2,1,11.553515780744007
11,30,3,0,
11,30,4,1,20.138285862551037
11,30,5,1,42.1974168911317
11,30,6,0,
11,30,7,0,
11,30,8,1,20.70152602144009
11,30,9,0,
11,30,10,2,86.58387015273256
11,30,11,1,68.75920278333294
11,30,12,0,
11,30,13,1,38.745124014282595
11,30,14,0,
11,30,15,2,27.29093248079324
11,30,16,2,75.72549503786811
11,30,17,1,42.250428453538404
11,30,18,2,57.16724851700642
11,30,19,1,31.577219181185257
11,30,20,1,45.876503526915066
11,30,21,2,77.42107417343396
11,30,22,0,
11,30,23,1,29.796616686540162
11,30,24,1,13.74132739479643
11,30,25,1,67.39415739621222
11,30,26,2,70.27405599765208
11,30,27,1,28.641688479255514
11,30,28,1,38.20099847967768
11,30,29,2,75.55550612106207
11,30,30,1,16.39603973612661
11,30,31,2,49.04427071796942
11,30,32,1,36.479492750181954
11,30,33,1,92.01204418770585
11,30,34,1,36.57236998465353
11,30,35,2,72.35454868325918
11,30,36,0,
11,30,37,1,12.781147111623184
11,30,38,2,63.51677965794662
11,30,39,1,47.488408549485044
11,30,40,1,86.58387015273256
11,30,41,1,95.31139966976006
11,30,42,0,
11,30,43,1,86.05851638424548
11,30,44,1,19.858564188954794
11,30,45,5,61.37806093255521
11,30,46,1,33.947500088484624
11,30,47,0,
11,30,48,1,35.417658071815
11,30,49,1,1.8971629541438826
11,31,0,1,44.778223840014775
11,31,1,0,
11,31,2,1,36.492314847330235
11,31,3,1,64.44746998031542
11,31,4,1,39.38787153161421
11,31,5,0,
11,31,6,1,47.04503353523471
11,31,7,1,45.81017520011576
11,31,8,0,
11,31,9,3,46.72925928957052
11,31,10,0,
11,31,11,1,73.1683716905881
11,31,12,1,41.891296607839564
11,31,13,2,40.72210961586775
11,31,14,0,
11,31,15,1,78.56617739178272
11,31,16,0,
11,31,17,1,61.10526758232357
11,31,18,0,
11,31,19,3,41.86994526110591
11,31,20,1,55.39886092525453
11,31,21,3,61.868673565058316
11,31,22,1,16.502512803826576
11,31,23,1,26.20482598607489
11,31,24,1,41.94848839061344
11,31,25,3,70.83483637167691
11,31,26,1,50.262886143785444
11,31,27,0,
11,31,28,3,91.46968870620083
11,31,29,1,75.68191439671536
11,31,30,1,32.74405593263925
11,31,31,3,89.94490758687948
11,31,32,0,
11,31,33,1,7.392495334220854
11,31,34,0,
11,31,35,0,
11,31,36,0,
11,31,37,2,30.16977061464567
11,31,38,2,76.84867331621442
11,31,39,0,
11,31,40,1,52.636169764043636
11,31,41,1,94.41217693198942
11,31,42,1,46.05411744139238
11,31,43,2,61.58869091355116
11,31,44,2,51.51335797795072
11,31,45,2,94.9803890588966
11,31,46,2,9.747570473436022
11,31,47,0,
11,31,48,1,64.52555892248799
11,31,49,0,
11,32,0,0,
11,32,1,1,58.46378599601665
11,32,2,0,
11,32,3,0,
11,32,4,0,
11,32,5,2,18.780663277209207
11,32,6,3,48.720158835811915
11,32,7,0,
11,32,8,3,50.664764148138154
11,32,9,1,41.73396864814066
11,32,10,0,
11,32,11,2,39.902544579570026
11,32,12,1,82.61360595714478
11,32,13,1,27.75810782587887
11,32,14,2,25.079455466218874
11,32,15,1,73.68104845600139
11,32,16,0,
11,32,17,2,75.8153200945251
11,32,18,0,
11,32,19,1,12.712996564329465
11,32,20,1,2.5285236689534205
11,32,21,3,87.9893781160263
11,32,22,2,60.41658440678933
11,32,23,1,4.900243540307255
11,32,24,1,67.25295877428688
11,32,25,1,22.414312831581675
11,32,26,1,8.40661984678586
11,32,27,0,
11,32,28,2,59.232239301724036
11,32,29,0,
11,32,30,1,17.810411856702764
11,32,31,2,66.76242855529149
11,32,32,1,6.229806202861228
11,32,33,0,
11,32,34,1,20.023897245933515
11,32,35,1,8.374867695360688
11,32,36,2,18.925731957334033
11,32,37,5,79.18820313896694
11,32,38,2,65.30283330993964
11,32,39,0,
11,32,40,3,65.48290814135311
11,32,41,1,62.98235105677176
11,32,42,2,48.13392373765609
11,32,43,1,71.78701460452922
11,32,44,1,69.97176820184693
11,32,45,0,
11,32,46,1,45.189158531620386
11,32,47,2,59.1439744705444
11,32,48,0,
11,32,49,1,16.83821641171442
11,33,0,2,55.050632325999494
11,33,1,0,
11,33,2,3,36.473850421706345
11,33,3,1,18.290166640537908
11,33,4,1,57.68933829698362
11,33,5,0,
11,33,6,1,69.05031854912461
11,33,7,3,67.99855786379257
11,33,8,1,68.3952743349421
11,33,9,1,64.93750457874889
11,33,10,2,82.95552319775626
11,33,11,0,
11,33,12,0,
11,33,13,1,12.336282725580311
11,33,14,3,54.47342362183995
11,33,15,1,51.07471597015135
11,33,16,2,27.78482428161091
11,33,17,0,
11,33,18,0,
11,33,19,1,41.95560849753389
11,33,20,2,67.60068552566145
11,33,21,0,
11,33,22,1,50.98210937607817
11,33,23,5,73.9782806288304
11,33,24,1,17.785087066005314
11,33,25,2,73.11316115376268
11,33,26,0,
11,33,27,1,62.406494724696024
11,33,28,1,60.90808162372223
11,33,29,1,55.33477067277352
11,33,30,1,35.595351622789046
11,33,31,2,52.644538224771075
11,33,32,2,61.190655293350595
11,33,33,3,25.68998941327549
11,33,34,1,28.328863990755103
11,33,35,1,24.591529911554357
11,33,36,1,56.84305433299161
11,33,37,1,34.66343807529814
11,33,38,2,31.76604527661251
11,33,39,1,69.49743463616564
11,33,40,1,91.53712904580001
11,33,41,0,
11,33,42,0,
11,33,43,1,41.49304743543862
11,33,44,0,
11,33,45,0,
11,33,46,0,
11,33,47,0,
11,33,48,1,28.074347502202396
11,33,49,0,
11,34,0,1,33.81455194319491
11,34,1,3,51.24876869863953
11,34,2,2,62.82744593895941
11,34,3,0,
11,34,4,1,43.0706823045999
11,34,5,3,41.31068666388315
11,34,6,0,
11,34,7,0,
11,34,8,0,
11,34,9,0,
11,34,10,1,51.78370336519643
11,34,11,2,51.45720896343701
11,34,12,1,13.24757821453617
11,34,13,1,45.60065593383269
11,34,14,1,43.63334743001102
11,34,15,0,
11,34,16,5,62.49047876413534
11,34,17,0,
11,34,18,1,41.49156244442083
11,34,19,2,73.59835381702803
11,34,20,1,61.17383281162533
11,34,21,0,
11,34,22,0,
11,34,23,1,29.739790134276273
11,34,24,1,34.92249130046762
11,34,25,1,42.411821671277266
11,34,26,0,
11,34,27,1,10.322959378599732
11,34,28,0,
11,34,29,2,31.012253729761476
11,34,30,0,
11,34,31,0,
11,34,32,2,61.31081262216003
11,34,33,1,65.3309648837406
11,34,34,2,43.83716823589211
11,34,35,1,93.76270920582046
11,34,36,0,
11,34,37,0,
11,34,38,2,39.501947286011756
11,34,39,4,83.85619238486032
11,34,40,1,35.18372608377401
11,34,41,2,95.57041297573
11,34,42,0,
11,34,43,0,
11,34,44,0,
11,34,45,1,34.378030840285994
11,34,46,0,
11,34,47,0,
11,34,48,0,
11,34,49,2,44.397061612392825
11,35,0,1,54.14013068485259
11,35,1,0,
11,35,2,4,90.66829618334174
11,35,3,1,66.78235837325968
11,35,4,0,
11,35,5,1,30.90476435983011
11,35,6,0,
11,35,7,0,
11,35,8,2,77.14898143787096
11,35,9,2,46.43578279883275
11,35,10,0,
11,35,11,3,83.93894825951502
11,35,12,0,
11,35,13,0,
11,35,14,0,
11,35,15,0,
11,35,16,0,
11,35,17,4,57.26570418055173
11,35,18,0,
11,35,19,2,52.47162095488995
11,35,20,0,
11,35,21,2,40.492492839866806
11,35,22,1,80.9259695269876
11,35,23,1,16.523790558111425
11,35,24,2,51.86385428026502
11,35,25,0,
11,35,26,1,7.842359192257384
11,35,27,1,30.595980190782015
11,35,28,2,53.63697980277085
11,35,29,1,74.3931845197553
11,35,30,1,27.69331864773024
11,35,31,0,
11,35,32,0,
11,35,33,1,11.421765050890624
11,35,34,2,15.77857005602451
11,35,35,2,40.73565879876509
11,35,36,1,38.54440462013
11,35,37,0,
11,35,38,2,51.06672108625798
11,35,39,1,2.8615550543016486
11,35,40,2,29.740401229383956
11,35,41,1,80.34521387050151
11,35,42,0,
11,35,43,3,82.68062432297833
11,35,44,1,1.4483505889692743
11,35,45,2,43.1683009397361
11,35,46,0,
11,35,47,0,
11,35,48,1,20.027583589308904
11,35,49,2,43.674144961729205
11,36,0,1,29.972952074886646
11,36,1,0,
11,36,2,0,
11,36,3,0,
11,36,4,2,89.55840746204971
11,36,5,1,62.73297173872042
11,36,6,0,
11,36,7,2,51.82325587404241
11,36,8,0,
11,36,9,1,28.719399736659117
11,36,10,0,
11,36,11,1,63.018694079680124
11,36,12,1,45.7709173524248
11,36,13,1,52.550925251053215
11,36,14,1,15.400743937907352
11,36,15,1,13.925718651898325
11,36,16,0,
11,36,17,1,88.106734216137
11,36,18,0,
11,36,19,0,
11,36,20,3,51.369200682501585
11,36,21,2,58.50384769567558
11,36,22,1,67.61030660493668
11,36,23,2,84.8280859919565
11,36,24,0,
11,36,25,0,
11,36,26,2,52.81317439424679
11,36,27,2,19.79322006478985
11,36,28,2,22.4755831544801
11,36,29,1,48.12413278192668
11,36,30,2,33.053277791214754
11,36,31,2,15.54535613593045
11,36,32,1,56.90391801174977
11,36,33,1,78.63289182730506
11,36,34,0,
11,36,35,1,20.664634932476243
11,36,36,4,33.285649637207975
11,36,37,2,52.09998347551182
11,36,38,1,93.44895626120065
11,36,39,2,42.848580686532706
11,36,40,3,83.17912732807646
11,36,41,1,78.49969261353492
11,36,42,0,
11,36,43,1,31.66976747858147
11,36,44,0,
11,36,45,0,
11,36,46,0,
11,36,47,1,13.083453143714792
11,36,48,1,18.942636432013245
11,36,49,0,
11,37,0,1,5.227947774686372
11,37,1,1,53.15169210253175
11,37,2,2,74.00116307129049
11,37,3,2,61.730204578845786
11,37,4,1,50.47380222081234
11,37,5,1,75.07792900658707
11,37,6,0,
11,37,7,1,9.99899300744589
11,37,8,1,30.629351840283913
11,37,9,1,48.866325598237864
11,37,10,0,
11,37,11,4,89.84812663131218
11,37,12,1,11.11187394016634
11,37,13,2,85.81163303210332
11,37,14,0,
11,37,15,3,41.03287906619657
11,37,16,0,
11,37,17,2,18.029951675848146
11,37,18,0,
11,37,19,2,46.03124706419468
11,37,20,2,74.75066728680684
11,37,21,1,47.579836352328364
11,37,22,2,39.68816561284398
11,37,23,2,24.80823686645705
11,37,24,2,51.62437840945655
11,37,25,0,
11,37,26,1,6.610068264509525
11,37,27,2,40.61465443674749
11,37,28,1,39.81409658743957
11,37,29,1,4.691238728775305
11,37,30,3,85.15898804826097
11,37,31,1,80.49719342671533
11,37,32,2,44.35765966175357
11,37,33,0,
11,37,34,1,66.94186425414541
11,37,35,1,15.218125959372028
11,37,36,0,
11,37,37,1,74.15425515252291
11,37,38,2,16.241100667529746
11,37,39,2,77.42232188442858
11,37,40,1,27.542208290318058
11,37,41,0,
11,37,42,1,58.43718430603232
11,37,43,2,61.689123789597964
11,37,44,3,73.07316184284592
11,37,45,1,36.304272648279145
11,37,46,1,4.560778463225962
11,37,47,0,
11,37,48,2,59.85985685307909
11,37,49,2,94.70665138269293
11,38,0,0,
11,38,1,1,37.70720931246752
11,38,2,0,
11,38,3,1,49.21857192344678
11,38,4,1,41.6501275435561
11,38,5,0,
11,38,6,0,
11,38,7,0,
11,38,8,1,37.99401216648876
11,38,9,1,80.5587049739787
11,38,10,3,25.116122969178125
11,38,11,1,10.41032286303112
11,38,12,1,74.54823366179811
11,38,13,0,
11,38,14,0,
11,38,15,2,62.973663119474146
11,38,16,0,
11,38,17,3,48.21472324175851
11,38,18,2,68.36988079211983
11,38,19,2,78.74617142278761
11,38,20,0,
11,38,21,0,
11,38,22,1,7.575043073677123
11,38,23,0,
11,38,24,3,79.48807422080294
11,38,25,1,14.391582649815868
11,38,26,0,
11,38,27,1,80.45348374621956
11,38,28,1,47.34401921048202
11,38,29,0,
11,38,30,2,71.10087275143279
11,38,31,2,49.66842354504233
11,38,32,1,49.37242635985813
11,38,33,1,24.712847365208077
11,38,34,1,35.77972944288226
11,38,35,1,86.09492244260198
11,38,36,0,
11,38,37,0,
11,38,38,1,51.04295055746331
11,38,39,1,80.37531270859628
11,38,40,0,
11,38,41,1,40.27935248698935
11,38,42,1,46.961392217208505
11,38,43,1,9.316227242103272
11,38,44,0,
11,38,45,1,11.005570363646607
11,38,46,1,77.48974526899676
11,38,47,2,62.729552451451774
11,38,48,0,
11,38,49,0,
11,39,0,3,44.703538981330105
11,39,1,0,
11,39,2,0,
11,39,3,2,43.945924860055676
11,39,4,2,80.07259577430739
11,39,5,0,
11,39,6,2,66.94527561056057
11,39,7,4,89.45693594282587
11,39,8,1,35.291890515376885
11,39,9,2,78.70787401274448
11,39,10,2,60.00472617226206
11,39,11,0,
11,39,12,1,29.890291430762485
11,39,13,0,
11,39,14,1,43.92212011614069
11,39,15,2,22.89244043441319
11,39,16,3,51.74379321890704
11,39,17,0,
11,39,18,4,87.50945527144346
11,39,19,2,55.20327321227718
11,39,20,0,
11,39,21,0,
11,39,22,0,
11,39,23,2,36.98829204355175
11,39,24,1,49.30722549827038
11,39,25,0,
11,39,26,1,86.28764462197316
11,39,27,1,7.587341957651641
11,39,28,1,55.02744509062267
11,39,29,2,70.2409795309403
11,39,30,2,62.07856996078156
11,39,31,3,76.03478576948038
11,39,32,0,
11,39,33,2,75.46416289144452
11,39,34,1,12.066397317205695
11,39,35,2,78.21583815091172
11,39,36,2,45.09864308369333
11,39,37,1,78.57248689120848
11,39,38,1,55.67847553668763
11,39,39,2,88.12434990364387
11,39,40,1,59.04976849031545
11,39,41,2,83.51241343071169
11,39,42,0,
11,39,43,3,43.367909914137535
11,39,44,1,35.62613834268155
11,39,45,0,
11,39,46,0,
11,39,47,0,
11,39,48,1,48.400261029794336
11,39,49,2,32.579385684207736
11,40,0,0,
11,40,1,2,45.76873876610128
11,40,2,1,11.540532833652435
11,40,3,1,19.409563730643857
11,40,4,1,45.370941392516876
11,40,5,2,79.16066979100667
11,40,6,1,30.50977395142941
11,40,7,1,10.00070220288145
11,40,8,0,
11,40,9,1,62.63474614423839
11,40,10,1,39.9406184780714
11,40,11,1,35.479180803718144
11,40,12,0,
11,40,13,2,69.76764120142674
11,40,14,0,
11,40,15,2,52.31213901485774
11,40,16,1,14.314870487696165
11,40,17,0,
11,40,18,1,55.25993577284616
11,40,19,0,
11,40,20,0,
11,40,21,1,24.72498875912052
11,40,22,0,
11,40,23,1,63.66712677422125
11,40,24,0,
11,40,25,1,38.64779222409083
11,40,26,1,10.125785567959186
11,40,27,1,23.75639058739599
11,40,28,1,11.453479385209718
11,40,29,0,
11,40,30,0,
11,40,31,4,33.665575302644065
11,40,32,0,
11,40,33,2,69.60635854524376
11,40,34,1,10.497571690977189
11,40,35,0,
11,40,36,0,
11,40,37,1,54.07393851242613
11,40,38,3,9.952169141537679
11,40,39,3,73.04472351571395
11,40,40,0,
11,40,41,2,57.06371597852381
11,40,42,0,
11,40,43,1,34.62131122017632
11,40,44,0,
11,40,45,2,65.58385910100046
11,40,46,2,84.94984771364862
11,40,47,0,
11,40,48,2,42.54851033204732
11,40,49,1,89.03867059285075
11,41,0,1,11.628595876164995
11,41,1,0,
11,41,2,0,
11,41,3,0,
11,41,4,0,
11,41,5,0,
11,41,6,1,12.53578168513001
11,41,7,2,26.012705553955108
11,41,8,0,
11,41,9,0,
11,41,10,0,
11,41,11,0,
11,41,12,0,
11,41,13,0,
11,41,14,1,79.36449802653328
11,41,15,1,67.91083553340007
11,41,16,0,
11,41,17,0,
11,41,18,2,69.02605611818103
11,41,19,2,34.84349434922587
11,41,20,1,53.98344014778988
11,41,21,1,20.068756141367267
11,41,22,2,12.012295023691138
11,41,23,1,53.313100542811995
11,41,24,3,58.61158018022976
11,41,25,1,33.3130859216466
11,41,26,0,
11,41,27,0,
11,41,28,1,78.9248774713475
11,41,29,1,16.50937388861091
11,41,30,0,
11,41,31,2,42.118451606551375
11,41,32,0,
11,41,33,1,6.68474311840062
11,41,34,0,
11,41,35,3,51.25206268401733
11,41,36,1,51.43283275028536
11,41,37,1,64.25920493929277
11,41,38,1,27.659540463231117
11,41,39,0,
11,41,40,2,32.652393395540074
11,41,41,2,58.66270120766813
11,41,42,0,
11,41,43,1,63.586613576334706
11,41,44,1,23.14298157254771
11,41,45,0,
11,41,46,0,
11,41,47,1,2.9002847437080117
11,41,48,1,12.587132045241113
